更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,上場市場名
2024-07-01,株式会社バンザン,その他・各種スクール,22,"■バンザンが運営するオンライン家庭教師サービス「メガスタ」の特徴教育×IT＝""""EdTech""""により、これまでの教育ビジネス・サービスのあり方に変革をもたらしています。オンライン教育サービスを全国に拡げることにより、今問題になっている地方と都市の教育格差解消という課題に向けて正面から取り組んでいます。政府やメディアからも注目されているサービスを提供しています。",東京都新宿区西新宿6-8-1住友不動産新宿オークタワー21F,1995,,127,107百万円,34.0,"Failed to retrieve page, status code: 410",
2024-06-01,株式会社サン・ヤマモト,その他・各種スクール,1,■事業内容： 個別指導塾のトップブランド「明光義塾」のフランチャイズ第1号教室をオープンさせて以来35年以上、神奈川県内に31校展開している会社です。生徒が学びやすい環境作りを意識し、教室長と講師がしっかりと生徒をサポート。年々需要が高まる個別指導塾業界の中で着実に業績を伸ばしております。 ■経営理念：我々は保護者さま・生徒さまに喜ばれる仕事を通じて、世の中の発展と繁栄に貢献し、社員全員の成長と、物心両面の幸せを追求する経営を行います。,神奈川県川崎市高津区溝口2-11-8,1982,,350,10百万円,35.0,http://www.sanyama-tv.com,
2024-08-01,学校法人井上学園,学習塾・予備校・専門学校,1,■事業内容：1968年創立、調理師の育成をめざす専門学校です。専修学校、調理師養成施設（東京多摩調理製菓専門学校）調理師及び製菓・製パン技能者養成（東京多摩調理製菓専門学校）,東京都多摩市関戸4-20-3,1968,,63,,,http://www.tamacho.ac.jp/,
2024-06-01,学校法人道灌山学園（ドウカンヤマガクエン）,学習塾・予備校・専門学校,1,【幼稚園】■道灌山幼稚園■高松幼稚園【保育福祉専門学校】■道灌山学園保育福祉専門学校【児童館・学童保育】東日暮里ふれあい館西日暮里ふれあい館東日暮里学童クラブ二端小学童クラブ二端小にこにこスクール赤土小学童クラブ赤土小にこにこスクール二峡小学童クラブ二峡小にこにこスクール六日小学童クラブ六日小にこにこスクール峡田小学校にこにこスクール峡田小学校学童クラブ,東京都荒川区西日暮里4-7-15,1952,理事長 高橋 系一,32,,29.0,https://www.doukanyama.ac.jp,
2024-08-01,学校法人滋慶学園,学習塾・予備校・専門学校,33,"■概要：主に専門学校を運営。医療・歯科・福祉・スポーツ・健康・バイオなど様々な分野で活躍する人材の育成を行っています。全国で80校を運営し、学生一人ひとりを大切にする学校を目指しています。進学希望者のキャリアビジョンを明確にすることをスタートとし、その実現に必要な専門知識・技術・人間性の教育を提供。結果、毎年就職率は100％近い実績があります。グループ全体で3,303名のスタッフ、約4,000名の非常勤講師が一丸となって「職業人教育を通じて社会に貢献する」というミッションの実現に取り組んでいます。",東京都江戸川区東葛西6-16-2滋慶ビル,1976,,3539,,40.0,http://www.jikeigroup.net/,
2024-06-01,株式会社佐野中央自動車教習所,その他・各種スクール,1,■事業内容： ・自動車教習所,栃木県佐野市大橋町1049,1979,,34,10百万円,,https://sanochu.com/,
2024-08-01,株式会社銚子大洋自動車教習所,その他・各種スクール,1,■当社について：当社は、自動車教習所「銚子大洋自動車教習所」の運営を行っております。【移住者大歓迎・UJIターン大歓迎！移住費用支給します】全国でもトップクラスのデジタル化の進んだ教習所です。【2023年4月よりドローン教習所事業スタート！】ご興味があればドローン指導員の仕事もして頂くことになります。【正社員指導員平均年齢37.2歳】37歳課長、30歳係長など若手を積極的に登用しています。,千葉県銚子市長塚町3-654,1961,,28,10百万円,49.9,https://choshitaiyo-ds.com/index.html,
2024-07-01,株式会社ワールドオーエー,学習塾・予備校・専門学校,1,～茨城県を中心に展開、明光義塾の教室数トップクラスのフランチャイジーです～■事業内容：フランチャイズによる学習塾、外食店等の経営。■事業詳細：茨城県を中心に、埼玉県・神奈川県・北海道で明光義塾を33教室を運営しております。今後は新たな教室展開と、1教室当たりの規模の充実の二軸で事業拡大進めていきます。,茨城県水戸市城南1-6-10越川ビル5F,1982,,500,40百万円,,http://woa.co.jp/,
2024-08-01,株式会社エジュテックジャパン,学習塾・予備校・専門学校,2,■概要：エジュテックジャパンは、小中学生の学習指導を中心とした学習塾として成長してきました。近年は幼児教育から難関大学入試までをカバーする総合教育企業へと成長しつつあります。首都圏で圧倒的な信頼を得ている「スクール21」・「城北スクール」等を運営しています。,埼玉県さいたま市中央区上落合1-9-2,1978,,150,10百万円,40.0,"Failed to retrieve page, status code: 410",
2024-06-01,株式会社ＰＣＴ,その他・各種スクール,2,■事業内容： 建設機械関連の技能講習、特別教育、安全衛生教育及びクレーン免許等の実技教習の教習所、ICT施工教育■事業の特徴：2019年8月に設立(日立建機教習センタとしては1995年に設立)建設機械関連運転資格習得の教習所を全国に展開しています。2019年8月設立時にはICT施工教育をスタートしています。資格を取るだけじゃない 現場作業で求められる安全性及びスキルを丁寧に指導します。,東京都千代田区丸の内1-8-3丸の内トラストタワー本館2F,1995,,150,100百万円,,https://www.pctc.co.jp/,
2024-08-01,株式会社コーチング・スタッフ,その他・各種スクール,1,■事業概要：教育事業、社会福祉事業■事業内容：教育事業が中心となっています。・構造改革特別区制度を利用した民設民営の高等学校（福島県・東京キャンパス）・通信制高校のサポート校（東京都・埼玉県）・サービス付き高齢者向け住宅（栃木県）■事業詳細：・通信制高等学校「大智学園高等学校」の運営・通信制高等学校のサポート校「東京文理学院」「聖進学院」の運営・サービス付き高齢者向け住宅「グリーンハーベストあしかが」の運営,福島県双葉郡川内村下川内字宮渡18-7,1982,,108,10百万円,35.0,なし,
2024-07-01,社会福祉法人東京児童協会,その他・各種スクール,3,■保育園運営事業／社会福祉法人,東京都江戸川区船堀2-23-10,1960,理事長 菊地 政幸,835,,35.0,https://tokyojidokyokai.com/index.shtml,
2024-08-01,公益財団法人児童育成協会,その他・各種スクール,1,■仕事・子育て両立支援事業による企業主導型保育事業等の実施事業■児童の健全育成及び資質の向上に資する施設の運営・管理事業■児童福祉施設等に対する給食用スキムミルクの適正、かつ、円滑な供給及び普及促進に関する事業■児童養護施設等に対する支援事業■児童福祉向上に資する調査・研究、研修、出版等に関する事業■その他この法人の目的を達成するために必要な事業,東京都千代田区四番町2-12 四番町THビル,1978,理事長 鈴木 一光,433,,,https://www.kodomono-shiro.or.jp/,
