更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,従業員数,資本金,平均年齢,企業URL,代表者
2024-08-01,住商建物株式会社,不動産管理,15,■事業内容： (1)住宅販売：住友商事等のデベロッパーが開発したマンションの販売(2)マンション管理：安全で快適なマンションライフの総合マネジメント(3)技術コンサルティング：マンションの大規模修繕工事のコンサルティングと住宅リフォーム工事の元請(4)不動産流通：土地や建物の仲介、住宅の賃貸、不動産の有効活用やコンサルティング・ソリューション事業,東京都千代田区神田美土代町1WORK VILLA MITOSHIRO 6F,1973,,600,400百万円,,http://www.sumisho-tatemono.co.jp/,
2024-08-01,千葉窯業株式会社,ゼネコン,11,■事業内容について：ボックスカルバート、ヒューム管、共同溝、Ｌ型擁壁、水路用品、道路用品など各種プレキャストコンクリート製品の製造販売並びに設計施工安全・安心・快適な都市建設用のコンクリート製品製造販売。耐震性防火水槽、電線共同溝、地下水路、河川環境製品、リサイクル型品、そして施工効率の良い製品開発などにより、社会資本整備に貢献中です。,千葉県千葉市中央区市場町3-1,1921,,272,99百万円,40.6,http://www.chibayogyo.co.jp/,
2024-08-01,株式会社キクテック,ゼネコン,無,【交通安全事業】と【スペース・ソリューション事業】の二本柱で、街づくりを支える提案・製品販売を行っています。■交通安全事業・ライン事業・標識、サイン事業・ソーラー、電子事業・環境、災害、防犯関連事業・バリアフリー事業■スペース・ソリューション事業・サイン（看板）事業・フリートマーキング事業・リフォーム事業 2024年5月doda掲載求人より引用,愛知県名古屋市南区加福本通1-26,1963,,298,80 百万円,,"Failed to retrieve page, status code: 410",代表取締役 新美 政衛
2024-07-01,あすか創建株式会社【JFEグループ】,設備管理・メンテナンス,12,■事業内容：都市ガス配管工事、ガス設備工事、水道配管工事、散水設備工事他■当社について： 都市ガス導管や水道管などの都市を支えるライフラインを建設している会社です。私たちはカンパニースローガンとして掲げた「都市の根っこをこの手で創る」この理念に基づき、社会にとって欠かすことのできないエネルギーや水を安定して送り届けるため、長年培ってきた専門的な技術を駆使し常に技量を磨き続ける社員と協力企業の全員の手でこれからもライフラインを創り続けてまいります。,東京都品川区東品川4-1-8,2004,,321,356百万円,43.0,https://asksoken.co.jp/,
2024-08-01,富双合成株式会社,内装・インテリア・リフォーム,1,■事業内容：当社は床材、ホームファニシング、壁紙など内装・インテリア材のメーカーです。■商品内容：◎床材：クッションフロアや重歩行用長尺床材、ホモジニアスビニル床タイル、防滑フロアなど、住宅から大型施設、学校や病院まで用途に応じて開発、提供しています。◎壁紙：住居からオフィスに至るまで、各施設のインテリアテイストにマッチするデザインを企画・開発し、提供しています。◎ホームファニシング：商品は多岐にわたり、テーブルクロス、住宅用クッションフロア、シャワーカーテン、床材など、暮らしを演出する様々な商品を開発しています。,東京都足立区堀之内1-13-10,1951,,285,100百万円,42.9,http://www.fusogosei.co.jp/,
2024-08-01,東宝ファシリティーズ株式会社,ゼネコン,17,■事業内容：・清掃業務…清掃業務は、建物を利用する顧客へ清潔感、快適感を提供するサービスです。同社では、様々な用途で使用するオフィスビルや商業施設など、状況に応じた適切な清掃方法をプランニングし、提供、実施します。計画的な清掃を行うことにより、美観の向上、快適な空間を提供するばかりでなく、建物の寿命を延ばすことにつながります。,東京都千代田区有楽町1-7-1有楽町電気ビルヂング北館14F,1960,,315,200百万円,47.0,https://tohofc.co.jp/,
2024-08-01,株式会社Casa,不動産管理,40,■事業内容：家賃債務保証事業■サービスの特徴：（1）入居者向け・保証サービス・優待サービス・生活相談窓口（2）オーナー向け（保証サービス）・安定した家賃収入を確保・入居率がUP・訴訟手続きを完全サポート（3）不動産会社向け・保証サービス・事業用保証サービス,東京都新宿区西新宿2-6-1新宿住友ビル30F,2013,スタンダード市場,301,"1,549百万円",42.6,https://www.casa-inc.co.jp/,
2024-08-01,クラシテ株式会社,不動産管理,2,◆施設総合管理事業…マンションの総合管理を主に手掛けています。具体的には、組合運営サポート、設備・建物保守点検、修繕工事、リフォーム、不動産仲介など。「安心、安全、快適な、今までにない新しいマンション管理」をモットーにしています。◆マンション管理業者登録番号 国土交通大臣（5）第030534号 ◆一級建築士事務所 東京都知事登録 第46966号 ◆警備業 東京都公安委員会認定 第30002925号,東京都新宿区箪笥町35番地日米TIME24ビル2階,1976,,612,1億円,,https://www.classite.co.jp/,代表取締役社長 高木 章
2024-08-01,フジ・アメニティサービス株式会社,設備管理・メンテナンス,8,■事業内容：同社はフジ住宅株式会社(東証プライム市場上場)のグループ会社であり、フジ住宅株式会社が販売する販売する分譲マンションの管理・土地有効活用に関する建築請負事業による賃貸管理等を展開しています。,大阪府岸和田市土生町1-4-23,2005,,295,90百万円,,http://www.fuji-amenity.com/,
2024-08-01,株式会社三冷社,サブコン,36,■事業内容：(1)空調設備、給排水・衛生、防災設備、冷凍冷蔵設備の企画、設計、施工管理、及びメンテナンス(2)総合設備保守メンテナンス(3)各種空調機器・冷凍冷蔵機器の販売,東京都中央区日本橋本町3-4-6ニューカワイビル,1948,,295,300百万円,,http://www.sanrei.co.jp/,
2024-08-01,株式会社メックスサポート,設備管理・メンテナンス,1,■電気・空調・給排水衛生・防災・搬送などビル設備維持管理業務■ビル設備管理業務の転職支援＜許可番号＞・労働派遣事業／派13-301553・有料職業紹介事業／13-ユ-306614,本社／東京都中央区築地1-9-2 イセツネビル3F,1978,,287,1500万円,,http://www.meccs-support.com/,代表取締役社長 谷島 錦吾
2024-08-01,株式会社ＮＨファシリティーズ,住宅（ハウスメーカー）,5,■事業内容：不動産業、建設業、人材派遣業、各種オフィスサービス、保険代理店など,千葉県市原市八幡海岸通1,1961,,774,100百万円,42.5,https://nh-f.co.jp/,
