更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,平均年齢,従業員数,資本金,企業URL,代表者
2024-08-01,株式会社テクネット,システムインテグレータ（SIer）,1,■事業内容：・パッケージソフトウェアの設計開発及び販売（STAFFシリーズ）…ホテルシステム（HOTEL STAFF）、ゴルフ場システム（GOLF STAFF）、婚礼／宴会システム（BRIDAL STAFF）、温浴システム（LAND STAFF）、多店舗売上管理・各種ソフトウェアの設計及び開発…Web系システム（施設予約システム）、業務系システム（ホテル向けシステム、ゴルフ場向けシステム、生産管理システム、販売管理システム、運送業、各種アプリケーション）・各種OA機器販売及びパッケージソフトウェア販売…パッケージソフトウェア（財務会計管理、勤怠管理、給与管理、人事管理）,長野県長野市中御所1-16-18藤栄中御所ビル4F,1987,,42.0,20,45百万円,"Failed to retrieve page, status code: 410",
2024-08-01,株式会社クラフト,システムインテグレータ（SIer）,2,■事業内容： 自治体システムの受託開発・維持管理大手ベンダーより委託され、自治体（市町村の役所）で使用する税システムや水道料金システムの開発、導入適用、維持管理を行います。,群馬県前橋市六供町875,1990,,,23,25百万円,http://www.craft-se.co.jp,
2024-08-01,株式会社デジック,システムインテグレータ（SIer）,12,1987年設立、札幌に本社を置く独立系システム開発会社です。■事業内容 ○システムインテグレーション・サービス ○制御ソフトウェア開発 ○業務アプリケーション開発 ○組込ソフトウェア開発 ○プロダクツ開発 ○通信システム開発 ○ホスティングサービス,北海道札幌市中央区大通西5-11大五ビル7階,1987,,38.2,169,90百万円,https://www.dgic.co.jp/,
2024-06-01,新日本通信工業株式会社,システムインテグレータ（SIer）,1,通信業界は変化が激しく、都度ビジネスチャンスが訪れています。新型ウィルスの流行により働き方が大きく変化した今、テレワークの導入など通信環境の整備が必要とされています。その中で当社は、企業様向けにネットワーク回線の設計から、電話設備やＬＡＮ工事などの通信設備の販売・施工・保守まで、通信に関連する事業をトータルで行っており、創業以来４３年間着実に業績を伸ばしています。■事業内容・企業様を対象に、電話交換機・電話機などの電気通信機器を販売・保守。・通信回線・ネットワークLAN構築など、最適な環境を提案。・設計から実際に機器が使用できるようになるまでをトータルにサポート。,北海道札幌市中央区北三条東3-1-7,1980,,48.0,10,14百万円,https://snep.jbplt.jp/,
2024-06-01,株式会社プロコード,ITコンサルティング,4,■会社概要：・当社は産業系と公共系の2つのフィールドで、「コンサルティング」「システムソリューション」「アウトソーシング」「販売とサポート」の4事業を展開しています。・充実した研修・教育体制があるので、学生時代の知識・専攻、PCスキルの有無は関係なく、成長・活躍できる環境です。■事業内容：・産業ソリューション・公共ソリューション・販売・サポート・研究開発,群馬県前橋市上大屋町16-13,1988,,,70,30百万円,https://www.procodes.co.jp/,
2024-06-01,株式会社テクノネットワーク,ベンダ（ハードウェア・ソフトウェア）,1,■事業内容： ・ソリューション開発・クラウド事業・ネットワーク事業・資産、セキュリティ管理・その他、WEB、スマホ、アプリ、POS事業も展開をしています。,福岡県北九州市戸畑区中原新町2-1北九州テクノセンタービル503号室,1992,,47.0,36,15百万円,https://www.web-tnw.co.jp/,
2024-08-01,株式会社長野協同データセンター,システムインテグレータ（SIer）,求人なし,,長野県長野市大字安茂里1089,1990,,,,100 百万円,"Failed to retrieve page, status code: 410",代表取締役 滝澤 恵
2024-06-01,システムバンク株式会社,ベンダ（ハードウェア・ソフトウェア）,1,●自治体向けパッケージの開発・販売●病院・介護事業所向けパッケージの開発●民間企業からの受託開発業務,札幌市中央区大通西8丁目2番地 住友商事・フカミヤ大通ビル 2F,1984,,,53,2000万円,https://www.sbn.co.jp/,代表取締役 中村 直樹
2024-07-01,株式会社アペックスシステム,システムインテグレータ（SIer）,1,■事業内容：大手メーカーからの受注しているソフトウェアの開発・サービスの提供と親会社である駿台グループのＳＡＴＴ社の教育関連ソフトの開発、今後は製品の販売と製品のカストマイズや新サービスの開発と提供を行っていく。,北海道札幌市中央区北二条西3-1-13太陽生命ひまわり札幌ビル,1993,,41.0,25,20百万円,http://www.apexsystem.co.jp,
2024-06-01,旭エレクトロニクス株式会社,システムインテグレータ（SIer）,4,■事業内容： 「多彩なサービス＆ソリューションで多種多様なニーズにお応えし、お客様のビジネスに進化をもたらします。」同社はコンピューター関連のハードウェア、ソフトウェアの取り扱いから、それらを用いたシステムソリューションまで、幅広いITサービスを提供しています。技術進歩のスピードが速いIT業界において、グローバル化への対応や先端技術を提供しています。,東京都新宿区新宿1-1-14山田ビル9F,1977,,,44,310百万円,http://www.aec.co.jp/index.html,
2024-07-01,有限会社電算オフィスオートメーション,システムインテグレータ（SIer）,3,■事業内容： システム開発、ハードウェアコーディネート、ソフトウェア開発・販売、Webサイト制作■代表メッセージ：当社は1981年に長野県松本市にて各種システム開発を行うことで、地元企業をはじめ社会に貢献することを経営方針としてスタートした会社です。これまでお客さまの抱えるさまざまな課題に対して、最新のIT技術と長年培った各種業界の業務知識掛け合わせて最適なシステムをご提案してまいりました。目まぐるしく変わる経営環境の中、これからも長年蓄積された知見をもとにITを通じた企業価値向上に努めてまいります。今後とも、変わらぬご支援とご指導を賜りますよう、よろしくお願い申し上げます。,長野県松本市島立799-1アールテックビル2F,1981,,,25,10百万円,https://www.densan-oa.co.jp/,
