更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-08-01,株式会社アドバンス,人材派遣,求人なし,,静岡県磐田市国府台30-7,1994,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 佐々木 敏行,
2024-08-01,有限会社コーシンサプライ,アウトソーシング,求人なし,,広島県広島市安佐北区安佐町大字久地206-185,1989,,,3 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 三谷 和寛,
2024-08-01,株式会社ＲＭＣ,技術系アウトソーシング（特定技術者派遣）,求人なし,,広島県広島市安佐南区伴東2-9-3,1998,,,65 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山近 央使,
2024-08-01,株式会社お客様窓口支援センター,コールセンター,求人なし,,埼玉県蕨市北町4-2-12,1992,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 三浦 竜太,
2024-08-01,株式会社たいようヒューマンネットワーク,人材紹介・職業紹介,求人なし,,青森県八戸市根城5-12-18中嶋ビル 1Ｆ,2009,,,19 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 越後林 寛之,
2024-08-01,株式会社スープル,人材派遣,求人なし,,熊本県熊本市中央区城東町2-20明治安田生命熊本ビル 1Ｆ,1985,,,100 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 藤井 淑人,
2024-08-01,株式会社ＴＫＵヒューマン,人材派遣,求人なし,,熊本県熊本市北区徳王1-6-52,1986,,,40 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 加藤 友信,
2024-08-01,株式会社タイセイ,人材派遣,求人なし,,静岡県袋井市川井880,1993,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 千葉 瑛莉,
2024-08-01,株式会社ダイキ,技術系アウトソーシング（特定技術者派遣）,無,,広島県呉市広白石2-7-5ダイキビル 2Ｆ,1996,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 中村 義文,
2024-08-01,株式会社トーヨー物流,人材派遣,求人なし,,熊本県熊本市東区画図町大字下無田1432-23,2006,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 宮村 勇一郎,
2024-08-01,株式会社総合プラント,人材紹介・職業紹介,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 労働者派遣事業許可番号 派43-010084有料職業紹介事業許可番号 43-ユ-300015優良派遣事業者認定 第2101006(01)号製造請負優良適正事業者 第2015004(02)号 2022年7月doda掲載求人より引用,熊本県熊本市中央区神水1-38-10ＳＯＧＯ－ＰＬＡＮＴビル,1988,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 髙山 賢士,
2024-08-01,株式会社アヴェイル,人材派遣,無,,熊本県上益城郡益城町大字田原1155-8,1993,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 後藤 健司,
2024-08-01,日本コンピューターシステム株式会社,人材派遣,求人なし,,広島県福山市東手城町2-13-2スガナミビル 2Ｆ,1989,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 三上 誠司,
2024-08-01,株式会社山陽テクノサービス,人材派遣,求人なし,,広島県福山市南蔵王町4-17-43,1993,,,20 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 河田 一実,
2024-08-01,熊本ソフトウェア株式会社,研修サービス,求人なし,,熊本県上益城郡益城町大字田原2081-28,1990,,,981 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 髙口 義幸,
2024-08-01,株式会社メガ・ネットワーク,人材派遣,求人なし,,埼玉県富士見市東みずほ台2-11-11みずほ台ガーデン 403,1999,,,37 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 齊藤 明,
2024-08-01,有限会社デイズ,人材派遣,求人なし,,広島県府中市高木町318-1,1998,,,5 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役 能島 修,
2024-08-01,株式会社インターワークス,人材派遣,求人なし,,岩手県盛岡市門1-4-32ベストビジネスビル 1Ｆ,1998,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山口 博章,
2024-08-01,株式会社水質研究所,技術系アウトソーシング（特定技術者派遣）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■一般労働者派遣事業■下水道処理施設・ポンプ場施設運転・保守管理■下水道処理施設無人監視通信システム工事・監視■雨水排水機場維持管理及び緊急対応■浄化槽・農業集落排水施設維持管理■浄水場施設・産廃処理施設運転管理 2022年8月doda掲載求人より引用,岩手県北上市幸町2-5,1979,,,21 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 鈴木 俊彦,
2024-08-01,ＷＩＳＨ株式会社,人材派遣,無,,静岡県磐田市森本607-2,1993,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 立石 寿雄,
2024-08-01,株式会社アイテック,人材派遣,求人なし,,愛知県名古屋市熱田区三本松町5-39,1985,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 光川 貴明,
2024-08-01,株式会社ケイ・オー,人材派遣,求人なし,,愛知県名古屋市東区泉1-22-29ストークビル久屋 701,1998,,,11 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 宮田 義雄,
2024-08-01,株式会社ラックスクエア,人材派遣,求人なし,,愛知県名古屋市東区古出来2-5-10イヅメビル 4Ｆ,1998,,,30 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 猪飼 道彦,
2024-08-01,株式会社アイテック,技術系アウトソーシング（特定技術者派遣）,求人なし,,愛知県名古屋市中区金山1-14-18Ａ－ＰＬＡＣＥ金山 9Ｆ,1986,,,73 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 加藤 啓輔,
2024-08-01,メイトク株式会社,人材派遣,求人なし,,愛知県名古屋市北区龍ノ口町3-23,1983,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 野々村 恭,
2024-08-01,株式会社甲英,人材派遣,求人なし,,愛知県名古屋市北区大曽根1-9-10,1990,,,20 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 矢澤 功師,
2024-08-01,株式会社日本バンケット,人材派遣,求人なし,,愛知県名古屋市中村区名駅2-37-21,1988,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 松崎 美都子,
2024-08-01,埼玉福興株式会社,人材紹介・職業紹介,求人なし,,埼玉県熊谷市弥藤吾2397-8,1996,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 新井 利昌,
2024-08-01,都築工業株式会社,人材派遣,無,,愛知県名古屋市中村区黄金通7-21-1,1975,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 都築 沙更,
2024-08-01,株式会社シスムエンジニアリング,アウトソーシング,1,【メーカー様に特化した労働者派遣・請負業】■有料職業紹介事業（23-ユ-300152）■労働者派遣事業（派23-020255）,愛知県名古屋市西区牛島町6番1号 名古屋ルーセントタワー38F,1984,,480,"5,000万円",Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 内藤 久仁彦,
2024-08-01,コニックス株式会社,人材派遣,無,,愛知県名古屋市中村区太閤4-6-222Ｆ、3Ｆ,1958,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 吉田 治伸,
2024-08-01,株式会社ＰＲＯＣＡＳＴ,人材紹介・職業紹介,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 総合人材サービス、請負業労働者派遣業（派）23-300421有料職業紹介事業 23-ユ-300437 2023年6月doda掲載求人より引用,愛知県名古屋市中村区名駅4-24-8いちご名古屋ビル 5Ｆ,1990,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 近藤 芳央,
2024-08-01,ビー・マックス株式会社,人材派遣,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ・各種デザイン（ビジネスツール・Web等）・各種事務処理アウトソーシング・一般労働者派遣事業（厚生労働大臣許可番号 派23-303888）・有料職業紹介事業（厚生労働大臣許可番号 23-ﾕ-302464） 2022年11月doda掲載求人より引用,愛知県名古屋市中村区名駅4-26-22名駅ビル 6Ｆ,1995,,,41 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 井上 哲孝,
2024-08-01,東洋ワーク株式会社,人材派遣,無,■一般・製造労働者派遣事業■製造業務請負事業■エンジニア派遣事業■各種アウトソーシング事業■有料職業紹介事業■再就職支援事業■国際事業■IT事業 2024年6月doda掲載求人より引用,宮城県仙台市青葉区国分町1-7-18東洋ワークビル 5Ｆ,1988,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 菅原 正秀,
2024-08-01,テクノインテリジェンスサービス株式会社,人材派遣,求人なし,,千葉県千葉市中央区富士見2-3-1塚本大千葉ビル 9Ｆ,1993,,,30 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 磐井 誠司,
2024-08-01,東栄株式会社,人材紹介・職業紹介,求人なし,,愛知県名古屋市中区錦2-20-8東栄ビル 8Ｆ,1951,,,96 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 九鬼 史英,
2024-08-01,有限会社アンザイ商会,技術系アウトソーシング（特定技術者派遣）,求人なし,,千葉県千葉市中央区宮崎2-5-4,1961,,,45 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 安西 弘明,
2024-08-01,東洋殖産株式会社,アウトソーシング,求人なし,,愛知県名古屋市中区大須4-12-8東洋殖産ビル 2Ｆ,1972,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 石原 大輝,
2024-08-01,株式会社ＮＡ－ＭＵ,技術系アウトソーシング（特定技術者派遣）,求人なし,,千葉県千葉市中央区新田町2-6三和ビル 3Ｆ,1982,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 日比野 力,
2024-08-01,株式会社アイエスエイ,人材派遣,無,,千葉県千葉市稲毛区黒砂1-5-15ＩＳＡビル 1Ｆ,1990,,,50 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 豊田 宜民,
2024-08-01,株式会社ステップワーク日光,人材派遣,求人なし,,栃木県宇都宮市中央本町4-7,1977,,,10 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 塚原 隆代,
2024-08-01,株式会社日本マンパワー,人材紹介・職業紹介,無,,東京都千代田区神田東松下町47-1,1967,,,100 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 楠木 賢治,
2024-08-01,株式会社京王ズホールディングス,コールセンター,求人なし,,東京都豊島区西池袋1-4-10,1993,,,100 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 細谷 宗司,
2024-08-01,郵船コーディアルサービス株式会社,人材派遣,求人なし,,東京都千代田区神田錦町1-6住友商事錦町ビル 10Ｆ,1971,,,35 百万円,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 谷田 治郎,
